"Time","eth1/1","eth1/10","eth1/11","eth1/12","eth1/13","eth1/14","eth1/15","eth1/16","eth1/17","eth1/18","eth1/19","eth1/2","eth1/20","eth1/21","eth1/22","eth1/23","eth1/24","eth1/25","eth1/26","eth1/27","eth1/28","eth1/29","eth1/3","eth1/30","eth1/31","eth1/32","eth1/33","eth1/34","eth1/35","eth1/36","eth1/37","eth1/38","eth1/39","eth1/4","eth1/40","eth1/41","eth1/42","eth1/43","eth1/44","eth1/45","eth1/46","eth1/47","eth1/48","eth1/49","eth1/5","eth1/50","eth1/51","eth1/52","eth1/53","eth1/54","eth1/55","eth1/56","eth1/57","eth1/58","eth1/59","eth1/6","eth1/60","eth1/61","eth1/62","eth1/63","eth1/64","eth1/7","eth1/8","eth1/9"
2025-08-08 04:22:16,4.30 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:22:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:22:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.53 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:22:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,4.97 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:22:56,1.15 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:23:12,7.82 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:23:16,7.82 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:23:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,4.28 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:23:36,5.78 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.09 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:23:46,3.24 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,3.88 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:23:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:24:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,1.56 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:24:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,8.56 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:24:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,917 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:24:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,3.67 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:24:46,8.43 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:24:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:25:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.52 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,142 GB,0 B,0 B
2025-08-08 04:25:16,2.27 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,473 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:25:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,1.93 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:25:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:25:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.11 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:25:56,5.46 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,8.59 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:26:06,3.65 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:26:16,2.73 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,415 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:26:26,6.07 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,7.27 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:26:36,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,2.33 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:26:46,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:26:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:27:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:27:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:27:26,8.57 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:27:36,5.94 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:27:46,8.01 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:27:56,6.59 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:28:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:28:16,228 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:28:26,8.80 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,854 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:28:36,2.82 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,650 PB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:28:46,2.59 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:28:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,6.52 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:29:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,2.25 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:29:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:29:26,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,4.26 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:29:36,7.96 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:29:46,6.03 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,5.61 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:29:56,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:30:06,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
2025-08-08 04:30:16,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,9.22 EB,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,0 B,146 GB,0 B,0 B
